2002 04    155.310 5.0  ppb THD 
2002 05    139.140 5.0  ppb THD 
2002 06    110.930 5.0  ppb THD 
2002 07     96.350 5.0  ppb THD 
2002 08    110.230 5.0  ppb THD 
2002 09    136.210 5.0  ppb THD 
2002 10    163.170 5.0  ppb THD 
2002 11    178.040 5.0  ppb THD 
2002 12    179.670 5.0  ppb THD 
2003 01    187.330 5.0  ppb THD 
2003 02    199.560 5.0  ppb THD 
2003 03    203.400 5.0  ppb THD 
2003 04    196.270 5.0  ppb THD 
2003 05    177.950 5.0  ppb THD 
2003 06    150.690 5.0  ppb THD 
2003 07    133.420 5.0  ppb THD 
2003 08    136.460 5.0  ppb THD 
2003 09    139.440 5.0  ppb THD 
2003 10    130.960 5.0  ppb THD 
2003 11    138.830 5.0  ppb THD 
2003 12    153.350 5.0  ppb THD 
2004 01    152.900 5.0  ppb THD 
2004 02    157.210 5.0  ppb THD 
2004 03    166.910 5.0  ppb THD 
2004 04    158.250 5.0  ppb THD 
2004 05    131.850 5.0  ppb THD 
2004 06    107.060 5.0  ppb THD 
2004 07     91.770 5.0  ppb THD 
2004 08     97.450 5.0  ppb THD 
2004 09    111.160 5.0  ppb THD 
2004 10    134.160 5.0  ppb THD 
2004 11    158.600 5.0  ppb THD 
2004 12    155.190 5.0  ppb THD 
2005 01    147.530 5.0  ppb THD 
2005 02    162.200 5.0  ppb THD 
2005 03    169.840 5.0  ppb THD 
2005 04    158.970 5.0  ppb THD 
2005 05    139.360 5.0  ppb THD 
2005 06    112.560 5.0  ppb THD 
2005 07     96.630 5.0  ppb THD 
2005 08    100.820 5.0  ppb THD 
2005 09    106.800 5.0  ppb THD 
2005 10    122.970 5.0  ppb THD 
2005 11    136.000 5.0  ppb THD 
2005 12    127.050 5.0  ppb THD 
2006 01    137.450 5.0  ppb THD 
2006 02    164.240 5.0  ppb THD 
2006 03    171.550 5.0  ppb THD 
2006 04    160.090 5.0  ppb THD 
2006 05    144.610 5.0  ppb THD 
2006 06    121.970 5.0  ppb THD 
2006 07     90.200 5.0  ppb THD 
2006 08     87.000 5.0  ppb THD 
2006 09    106.430 5.0  ppb THD 
2006 10    123.910 5.0  ppb THD 
2006 11    134.290 5.0  ppb THD 
2006 12    141.300 5.0  ppb THD 
2007 01    153.830 5.0  ppb THD 
2007 02    160.530 5.0  ppb THD 
2007 03    159.180 5.0  ppb THD 
2007 04    158.620 5.0  ppb THD 
2007 05    147.170 5.0  ppb THD 
2007 06    114.390 5.0  ppb THD 
2007 07     87.900 5.0  ppb THD 
2007 08     86.270 5.0  ppb THD 
2007 09    100.310 5.0  ppb THD 
2007 10    117.890 5.0  ppb THD 
2007 11    126.210 5.0  ppb THD 
2007 12    133.430 5.0  ppb THD 
2008 01    146.700 5.0  ppb THD 
2008 02    150.270 5.0  ppb THD 
2008 03    151.990 5.0  ppb THD 
2008 04    162.770 5.0  ppb THD 
2008 05    152.490 5.0  ppb THD 
2008 06    111.700 5.0  ppb THD 
2008 07     91.030 5.0  ppb THD 
2008 08     94.200 5.0  ppb THD 
2008 09     97.560 5.0  ppb THD 
2008 10    111.480 5.0  ppb THD 
2008 11    128.320 5.0  ppb THD 
2008 12    124.990 5.0  ppb THD 
2009 01    132.770 5.0  ppb THD 
2009 02    148.590 5.0  ppb THD 
2009 03    149.480 5.0  ppb THD 
2009 04    142.120 5.0  ppb THD 
2009 05    125.240 5.0  ppb THD 
2009 06    105.000 5.0  ppb THD 
2009 07     91.680 5.0  ppb THD 
2009 08     86.560 5.0  ppb THD 
2009 09     96.080 5.0  ppb THD 
2009 10    108.550 5.0  ppb THD 
2009 11    122.290 5.0  ppb THD 
2009 12    127.180 5.0  ppb THD 
