2002 04    162.650 5.0  ppb SGP 
2002 05    159.570 5.0  ppb SGP 
2002 06    145.410 5.0  ppb SGP 
2002 07    146.440 5.0  ppb SGP 
2002 08    161.620 5.0  ppb SGP 
2002 09    153.580 5.0  ppb SGP 
2002 10    149.840 5.0  ppb SGP 
2002 11    156.890 5.0  ppb SGP 
2002 12    165.690 5.0  ppb SGP 
2003 01    181.080 5.0  ppb SGP 
2003 02    193.670 5.0  ppb SGP 
2003 03    191.760 5.0  ppb SGP 
2003 04    179.960 5.0  ppb SGP 
2003 05    161.770 5.0  ppb SGP 
2003 06    143.020 5.0  ppb SGP 
2003 07    125.800 5.0  ppb SGP 
2003 08    102.530 5.0  ppb SGP 
2003 09    105.510 5.0  ppb SGP 
2003 10    108.110 5.0  ppb SGP 
2003 11    124.070 5.0  ppb SGP 
2003 12    147.940 5.0  ppb SGP 
2004 01    142.610 5.0  ppb SGP 
2004 02    147.730 5.0  ppb SGP 
2004 03    155.390 5.0  ppb SGP 
2004 04    157.400 5.0  ppb SGP 
2004 05    144.510 5.0  ppb SGP 
2004 06    112.420 5.0  ppb SGP 
2004 07    105.000 5.0  ppb SGP 
2004 08    111.990 5.0  ppb SGP 
2004 09    105.410 5.0  ppb SGP 
2004 10    109.910 5.0  ppb SGP 
2004 11    124.900 5.0  ppb SGP 
2004 12    133.450 5.0  ppb SGP 
2005 01    140.730 5.0  ppb SGP 
2005 02    155.220 5.0  ppb SGP 
2005 03    167.840 5.0  ppb SGP 
2005 04    166.010 5.0  ppb SGP 
2005 05    155.830 5.0  ppb SGP 
2005 06    148.720 5.0  ppb SGP 
2005 07    133.290 5.0  ppb SGP 
2005 08    123.560 5.0  ppb SGP 
2005 09    124.640 5.0  ppb SGP 
2005 10    120.760 5.0  ppb SGP 
2005 11    129.810 5.0  ppb SGP 
2005 12    135.890 5.0  ppb SGP 
2006 01    143.190 5.0  ppb SGP 
2006 02    158.780 5.0  ppb SGP 
2006 03    158.710 5.0  ppb SGP 
2006 04    150.800 5.0  ppb SGP 
2006 05    149.030 5.0  ppb SGP 
2006 06    140.610 5.0  ppb SGP 
2006 07    123.030 5.0  ppb SGP 
2006 08    131.120 5.0  ppb SGP 
2006 09    135.870 5.0  ppb SGP 
2006 10    122.030 5.0  ppb SGP 
2006 11    140.520 5.0  ppb SGP 
2006 12    154.110 5.0  ppb SGP 
2007 01    162.640 5.0  ppb SGP 
2007 02    164.540 5.0  ppb SGP 
2007 03    158.560 5.0  ppb SGP 
2007 04    163.250 5.0  ppb SGP 
2007 05    154.620 5.0  ppb SGP 
2007 06    130.610 5.0  ppb SGP 
2007 07    116.050 5.0  ppb SGP 
2007 08    120.020 5.0  ppb SGP 
2007 09    134.610 5.0  ppb SGP 
2007 10    135.820 5.0  ppb SGP 
2007 11    144.160 5.0  ppb SGP 
2007 12    156.070 5.0  ppb SGP 
2008 01    155.490 5.0  ppb SGP 
2008 02    166.340 5.0  ppb SGP 
2008 03    174.490 5.0  ppb SGP 
2008 04    166.120 5.0  ppb SGP 
2008 05    152.390 5.0  ppb SGP 
2008 06    128.640 5.0  ppb SGP 
2008 07    122.670 5.0  ppb SGP 
2008 08    130.820 5.0  ppb SGP 
2008 09    128.470 5.0  ppb SGP 
2008 10    125.770 5.0  ppb SGP 
2008 11    129.190 5.0  ppb SGP 
2008 12    132.810 5.0  ppb SGP 
2009 01    133.300 5.0  ppb SGP 
2009 02    153.400 5.0  ppb SGP 
2009 03    171.160 5.0  ppb SGP 
2009 04    150.740 5.0  ppb SGP 
2009 05    128.710 5.0  ppb SGP 
2009 06    131.480 5.0  ppb SGP 
2009 07    128.400 5.0  ppb SGP 
2009 08    127.110 5.0  ppb SGP 
2009 09    125.170 5.0  ppb SGP 
2009 10    118.310 5.0  ppb SGP 
2009 11    131.180 5.0  ppb SGP 
2009 12    147.340 5.0  ppb SGP 
