2006 10    106.330 5.0  ppb LMP 
2006 11    122.790 5.0  ppb LMP 
2006 12    138.560 5.0  ppb LMP 
2007 01    144.340 5.0  ppb LMP 
2007 02    158.840 5.0  ppb LMP 
2007 03    171.820 5.0  ppb LMP 
2007 04    162.320 5.0  ppb LMP 
2007 05    139.950 5.0  ppb LMP 
2007 06    113.940 5.0  ppb LMP 
2007 07    106.340 5.0  ppb LMP 
2007 08    109.850 5.0  ppb LMP 
2007 09    109.610 5.0  ppb LMP 
2007 10    112.380 5.0  ppb LMP 
2007 11    128.960 5.0  ppb LMP 
2007 12    152.900 5.0  ppb LMP 
2008 01    163.070 5.0  ppb LMP 
2008 02    155.640 5.0  ppb LMP 
2008 03    146.810 5.0  ppb LMP 
2008 04    148.960 5.0  ppb LMP 
2008 05    135.800 5.0  ppb LMP 
2008 06    116.640 5.0  ppb LMP 
2008 07    114.490 5.0  ppb LMP 
2008 08    110.620 5.0  ppb LMP 
2008 09    109.170 5.0  ppb LMP 
2008 10    104.980 5.0  ppb LMP 
2008 11    104.070 5.0  ppb LMP 
2008 12    114.570 5.0  ppb LMP 
2009 01    135.060 5.0  ppb LMP 
2009 02    155.240 5.0  ppb LMP 
2009 03    156.400 5.0  ppb LMP 
2009 04    147.360 5.0  ppb LMP 
2009 05    130.260 5.0  ppb LMP 
2009 06    111.750 5.0  ppb LMP 
2009 07    111.820 5.0  ppb LMP 
2009 08    121.600 5.0  ppb LMP 
2009 09    117.030 5.0  ppb LMP 
2009 10    108.510 5.0  ppb LMP 
2009 11    107.600 5.0  ppb LMP 
2009 12    113.690 5.0  ppb LMP 
